text,all_keyphrases,best_keyphrase,bertscore,all_scores
we can not allow the refugees into western countries. it's too risky. any political leader who supports syrian refugees coming into the u.s. should resign their position immediately if one of those refugee commits any act of violence in our country.,"['Refugee influx risk', 'Western country safety', 'Political leader resignation', 'Syrian refugee violence', 'US refugee policy']",Syrian refugee violence,0.8526011109352112,"[0.8247901797294617, 0.8186909556388855, 0.8316554427146912, 0.8526011109352112, 0.8348315358161926]"
"we created this problem ourselves in the way we've chosen to enforce current laws. the birth of an anchor baby should never have had any bearing on whether the parents are eligible to be deported. once we caved in to the notion of 'keeping families together', we were doomed. i am all for keeping families together. if we send the parents home they can take their children with them. we need to make that clear up front.","['self-created problem', 'anchor baby status irrelevant', 'keeping families together', 'parental deportation', 'clear upfront policy']",self-created problem,0.8556470274925232,"[0.8556470274925232, 0.8192760348320007, 0.8277435302734375, 0.8281825184822083, 0.8107790946960449]"
"we don't have to guess what would happen to jerusalem if it fell to arab control. we already saw that when jordan controlled east jerusalem before 1967 - jews were not allowed, and every single synagogue in east jerusalem was destroyed - 58 in total.","['Jordan controlled East Jerusalem', 'Jews not allowed', 'Synagogues destroyed', '58 synagogues total', 'Pre-1967 Jerusalem']",Jordan controlled East Jerusalem,0.840065598487854,"[0.840065598487854, 0.8208202719688416, 0.811333179473877, 0.8352375626564026, 0.8089024424552917]"
"we have a totally sexually repressive society which is why the question even comes up. it should be legal and under womens control as a sacrament or a temple of sexual expression. and women should have places to go too. plus since it is expensive there should be clubs that allow sex play short of intercourse and a variety of options for members to mingle. there should be options to minister to the intimacy needy. there should be surrogates for teenagers and perhaps learner permits with sexual education. there should be confidential assistance for teenagers sexual issues, acceptable expression of parphilias and ways to explore without having actual sex. much violence, abuse, substance abuse, breakup problems and stalking comes from limited options that produce fixations. we have to consider developing love and caring based systems rather than war based systems throughout our society.","['Sexual repression in society', ""Women's control of sexuality"", 'Sex clubs and play spaces', 'Intimacy needs and surrogates', 'Teenage sexual education']",Sexual repression in society,0.8228908777236938,"[0.8228908777236938, 0.8181655406951904, 0.8173738121986389, 0.7965887784957886, 0.8158740401268005]"
"we have hundreds of thousands of scientists; we have hundreds of major universities; and millions of marijuana users over the last fifty years. so, why so little good research? blame the federal government which made marijuana research unduly difficult. and similar foreign governments. a catch 22: little research since marijuana is illegal; illegal party because little research showing it is relatively safe. somebody had to blow this dam of repression sky high; colorado has done this. now, belatedly, the research can go on.","['limited marijuana research', 'federal government restrictions', 'illegal status of marijuana', 'lack of safety research', ""Colorado's legalization""]",limited marijuana research,0.8478318452835083,"[0.8478318452835083, 0.8166030049324036, 0.8211547136306763, 0.8219476938247681, 0.8051794171333313]"
"we have to start somewhere and this is as good a place as any. we are all participants in a huge public experiment: first, when it came to large scale food production, then to packaged foods and fast foods, and now to mass produced balanced nutrition. i applaud walmart for taking the lead. i hope they also restructure their store configurations so you find the good stuff in the front and have to dig for the sinful stuff in the back. think back to the colorful markets of the past (and still in the caribbean and pacific islands as well as throughout europe) and the popular street markets of today (union square in nyc and the waterfront markets in seattle) and perhaps you'll be writing a success story soon. if not, try and try again. it took time to do it, hopefully it will take less to undo it. thanks for taking the lead walmart.","['Large scale food production', 'Mass produced balanced nutrition', 'Walmart restructuring stores', 'Colorful markets', 'Undoing unhealthy habits']",Large scale food production,0.8330085277557373,"[0.8330085277557373, 0.8287191390991211, 0.8144514560699463, 0.7941746115684509, 0.7956245541572571]"
"we hear pompous talks every year at the un general assembly about the inalienable rights of the citizens of our planet, except that those talks never seem to include the rights of the palestinian person! palestinians must be from some other planet, it seems! we have to check the make-up of their dna!","['UN General Assembly speeches', 'Inalienable rights', 'Palestinian rights ignored', 'Palestinian DNA', 'Pomposity at UN']",UN General Assembly speeches,0.8303602337837219,"[0.8303602337837219, 0.8241904973983765, 0.8224154114723206, 0.8079195618629456, 0.8056610226631165]"
"we heard the same refrain during the run-up to the housing crash. fed chair alan greenspan claimed businessmen would regulate themselves. they would look at the long-term risks of originating mortgages without due diligence and refuse. we know how that turned out. even greenspan later admitted he was wrong, that business cares only about the next quarter and doesn't care how to get there. sorry, the markets have spoken. business cannot be trusted, no matter how much hot air their lobbyists spout. regulation is absolutely necessary.","['Housing crash prediction', 'Self-regulation of business', ""Greenspan's flawed assumption"", 'Short-term business focus', 'Necessary regulation']",Self-regulation of business,0.85085529088974,"[0.8175697922706604, 0.85085529088974, 0.8241270184516907, 0.8393226861953735, 0.7941938042640686]"
"we helped create isis in iraq simply by occupying the country and bringing down the strongman that would not let them. we then exploited isis in syria to fight against assad. at first they fought side by side with the al-nusra front (ayman zawahiri's men) and both groups blended with the syrian opposition. that was fine with us as long as they did what we wanted. but isis had their own agenda all along, and it excluded al-nusra and the dumb rebels. help assad, who was telling the truth since the start, stay in power, and let russia and iran support him then isis will be wiped out. that is of course if we are done playing games.","['US occupation of Iraq', 'ISIS exploited in Syria', 'ISIS agenda vs. Al-Nusra', 'Support Assad to defeat ISIS', 'End US interventionism']",ISIS agenda vs. Al-Nusra,0.8441174030303955,"[0.8147433400154114, 0.8205495476722717, 0.8441174030303955, 0.8216739892959595, 0.8050581812858582]"
"we live in a society where the criminal charges that a defendant faces and the likelihood of conviction depend very strongly upon how much money the defendant can spend for legal representation. as long as that remains true (and it is true), roger clegg's argument remains invalid. there are very many poor people in prison for non-violent crimes that were prosecuted while the defendant was too young and too poor to pay for legal representation. many of them would not have been convicted of felony crimes if could have afforded a competent attorney. thus, the blanket denial of suffrage for all felons cannot be justified.","['Legal representation funding disparity', 'Conviction based on wealth', ""Poor defendants' imprisonment"", 'Ineffective counsel impact', 'Felon disenfranchisement unjustified']",Legal representation funding disparity,0.8082518577575684,"[0.8082518577575684, 0.8078165054321289, 0.8064016699790955, 0.7903194427490234, 0.8076456189155579]"
"we love taking our kids on vacation to foreign countries. tv and internet are just not adequate substitutes for actually being there to experience another people and culture. they learn to put up with the uncertainties and the unexpected (good or bad) that come with being in an unfamiliar environment. they learn to stay calm, to ask for help, to communicate without speaking the local language, to go with the flow and see what happens. it's great if you can afford it. one thing to keep in mind when planning a trip with kids -- don't be too ambitious. don't try to cover 4 cities in a week. the adults will remember the sights, but the kids will remember the frenetic packing and unpacking. so, pick a city and make it your base. explore that city and stay a while. if you have time, make day trips.","['Family vacations abroad', 'Cultural immersion for kids', 'Adaptability and problem-solving', 'Unhurried travel planning', 'City-based exploration']",Family vacations abroad,0.8300268650054932,"[0.8300268650054932, 0.8127020001411438, 0.8088364601135254, 0.8074493408203125, 0.8185297846794128]"
"we must all understand that when we privatize any industry that was once run by government it will, in the long-term, cost us more money, while taxpayers will have less oversight of those industries. why? because profit is added to the economic paradigm, (in lieu of non-profit management). once a profit margin is figured into the economic model that was formerly a not-for-profit entity it will eventually cost us more. plus, corporations have rights to privacy, so the public has little access to how their prisons, water treatment facilities, and the like are actually being run and managed.","['Privatization increases costs', 'Reduced taxpayer oversight', 'Profit motive added', 'Corporate privacy rights', 'Less public access']",Reduced taxpayer oversight,0.8412575721740723,"[0.8121833801269531, 0.8412575721740723, 0.809865415096283, 0.8197625279426575, 0.8229148387908936]"
"we need a manhattan project, to be sure: one centered on finding how to do nuclear fusion. unlike fission, fusion uses the most-common element in the universe, hydrogen. with fusion, there are no radioactive byproducts. fusion is the key to a primarily-electric future (aircraft probably excepted). a lot of money has been spent on fusion research to date. progress has been made and much learned, but we're a long way from building a useful power plant. it's time we made the sort of commitment to finding the way to make fusion work on a commercial scale.","['Manhattan Project for Fusion', 'Fusion: Hydrogen fuel', 'No radioactive byproducts', 'Primarily-electric future', 'Commercial fusion power plant']",Commercial fusion power plant,0.843084454536438,"[0.8012169003486633, 0.8198289275169373, 0.8306400179862976, 0.8299049139022827, 0.843084454536438]"
"we need a national health system providing universal care for the same reasons immunizations should be mandatory. we are the only first world country that refuses to treat poor people with dangerous communicable diseases. it is absolutely bone headed to live with typhoid maria and people with intestinal parasites in the name of a free market for health care. as long as we refuse to care for the health needs of everyone, none of us is safe.","['National health system', 'Universal healthcare', 'Mandatory immunizations', 'Communicable diseases', 'Public health safety']",National health system,0.8395702838897705,"[0.8395702838897705, 0.8243376016616821, 0.8313218355178833, 0.8315845727920532, 0.8242672681808472]"
"we need a secure country, not just a secure border. we need mandatory use of e-verify and laws making it illegal to stay in the us without an valid visa and mandate that ice has to deport. unemployment, especially among young, is horendous. i do not like it, but i will trade dream act for secure country. but i will not give away amnesty without changes going forward.","['Secure country, not just border', 'Mandatory e-verify', 'Illegal immigration laws', 'High youth unemployment', 'Dream Act trade for secure country']",Mandatory e-verify,0.8415622115135193,"[0.8403714895248413, 0.8415622115135193, 0.8180363774299622, 0.8334455490112305, 0.836933434009552]"
"we need an agency like the cia. if splitting it gives carte blanche to one to group to carry out black ops without oversight, no! more likely, we need to split the dept. of homeland security, a grotesque organization in which singular organizations like the secret service lost their focus. even more likely, we need a national ethos that dictates the limits of operations by the hard men and ethically challenged who are attracted to violence and torture. how often do we need to say it? the gop needs to learn to compromise. otherwise we get a pendulum swinging from one ethos to another, with the result the intelligence and other agents are given too much freedom and too little real moral support.","['CIA-like agency needed', 'Split Department of Homeland Security', 'National ethos for operations limits', 'GOP needs compromise', 'Pendulum effect of unchecked power']",GOP needs compromise,0.8364156484603882,"[0.8237627744674683, 0.8169578313827515, 0.8263515830039978, 0.8364156484603882, 0.81654292345047]"
"we need not just border security but interior enforcement. there are always going to be those who slip through the border -- but we need to catch them in the interior. we should never adopt the current position that if you make it to the us interior and don't get caught you can stay. our interior enforcement needs to be just as tough as our border enforcement that that should include, nannies, maid, lawncare people, gardners, students etc.","['Border security', 'Interior enforcement', 'Catching those who slip through', 'Tough interior enforcement', 'Enforcement for all sectors']",Tough interior enforcement,0.8407273888587952,"[0.8264937400817871, 0.819746732711792, 0.8392193913459778, 0.8407273888587952, 0.8079835176467896]"
"we need to stop selling beer because beer is a gateway alcoholic beverage that will lead people to drinking vodka, scotch and gin. i find it ludicrous that we are having this discussion in the 21st century...did we fall into a time warp and end up back in the 1930s?","['Beer as gateway drug', 'Alcohol sales concerns', 'Banning alcoholic beverages', '21st-century prohibition debate', 'Ludicrous alcohol discussion']",21st-century prohibition debate,0.8473187685012817,"[0.8331217169761658, 0.8257964253425598, 0.8283703923225403, 0.8473187685012817, 0.7947006225585938]"
"we recently visited a no-tipping restaurant in athens, ohio -- casa nueva -- and i was surprised how liberating it felt with no need to tip. we just paid the stated price for our meal, period. how simple! and i felt good that the waitstaff (and behind-the-scenes cooks and busboys) were making a good wage. i've waited tables and i know the thrill of big tips, but as a diner i now vastly prefer the flat-rate, no-tip system. end tips, raise my prices and pay the waitstaff a great wage, please!","['No-tipping restaurant', 'Athens, Ohio', 'Casa Nueva', 'Flat-rate system', 'Fair wages for staff']",No-tipping restaurant,0.8397022485733032,"[0.8397022485733032, 0.8114816546440125, 0.814834713935852, 0.8391907215118408, 0.8251566290855408]"
"we should establish a disenfranchised index that looks, at many things ( examples include): neighborhood, parents (one or two), parent's own education and their income, family stability and environment, family history around employment, public assitance access to opportunityetc) and help those that score lower as early in life as possible. it should focus on everthing but race and gender as there are many succesful people of of each race and gender that they are not inidcators of success. one way to move beyond race and gender problems is to downplay them so that they become unnecessary to look at for evauluating anyone for employment.","['Disenfranchised index', 'Early childhood intervention', 'Socioeconomic factors', 'Family background', 'Opportunity access']",Disenfranchised index,0.8236038684844971,"[0.8236038684844971, 0.805192232131958, 0.7611411809921265, 0.7884305119514465, 0.7995347380638123]"
"we still haven't addressed the problem of children who come from other countries into america and have not had the advantage of early childhood vaccinations. we are seeing cases of measles, mumps, etc. increase, and this cannot be all the fault of those who have lived with and been in contact daily in this country since birth with their peers who have been vaccinated. i'm old, and when in 1st grade, i contacted german measles. not from someone in my class and, in fact, no one seemed to know where i contacted it. i then proceeded to infect almost all my entire class apparently. my point in telling this story is that we cannot know exactly where a child gets his contact, and therefore imo opinion, vaccinations should be mandatory for every child entering schools from pre-k up. until everyone - from the child who comes with their parents to america to the kiddo next door, we have to be consistent.","['Childhood vaccinations', 'Measles, mumps increase', 'Uncertain infection source', 'Mandatory vaccinations', 'Consistent vaccination policy']",Childhood vaccinations,0.8187206983566284,"[0.8187206983566284, 0.8179166913032532, 0.7922849655151367, 0.8179138898849487, 0.817354679107666]"
"we're also bound by treaty, if i recall correctly, to preserve the ukraine's territorial integrity, a promise we made in order to secure the very important concession that they would give up their soviet nuclear weapons stockpile. russia, of course, is bound by the exact same promise making their actions exceptionally egregious. if such promises of defense are not honored now, they will mean nothing in the future.","['Treaty obligations Ukraine', 'Territorial integrity', 'Soviet nuclear weapons', ""Russia's actions egregious"", 'Broken promises']",Russia's actions egregious,0.8356658220291138,"[0.8066999316215515, 0.8013141751289368, 0.8273600339889526, 0.8356658220291138, 0.8199238181114197]"
"we've seen how a wild west approach with no laws works - abused children and adults get exploited. at least with a legal system there are some checks and balances to protect the workers, satisfy demand, and ensure a safe work environment for adults. with a legal path, there's an incentive to play by the rules. those who continue to operate outside of the laws - the traffickers and child abusers - have less cover from the laws and those who enforce them.","['Wild West approach exploitation', 'Legal system protection', 'Checks and balances', 'Safe work environment', 'Incentive to comply']",Safe work environment,0.8365651965141296,"[0.836410403251648, 0.8174007534980774, 0.8151469826698303, 0.8365651965141296, 0.8319493532180786]"
"wealth did not work for me for financial aid. my dad owned a 15 unit apartment building and that was considered to be worth $200,000 on my fafsa. the run-down building had a leaky roof and lost money, and was torn down a few years later at a total loss. my parents total income was $11,000 at the time, and they were expected to contribute $4,500 per year (they said no). hence, i went to a state school. i think income is better!","['Wealth not considered financial aid', 'Fafsa assessed apartment building value', 'Leaky building, total loss', 'Low parental income', 'State school attendance']",Wealth not considered financial aid,0.8445433974266052,"[0.8445433974266052, 0.8329363465309143, 0.8286872506141663, 0.8326966762542725, 0.8229361772537231]"
"wealth is not money. wealth is hamburgers, cars, buildings, all the things we need to live. to build casino's that simply transfer money from one person to a establishment is not creating anything. it is simply taking advantage of the frailties of the human condition to rob people. a caution however... everything has consequences, to build more casinos is to invite more debt in the terms of social payments to the newly poor who have dumped their life savings into these black holes. the misery caused is also a real effect but our government seems to to be oblivious to misery caused. it seems to work to perfect it.","['wealth is not money', 'wealth is tangible goods', ""casinos don't create wealth"", 'casinos cause debt', 'government ignores misery']",wealth is not money,0.8614834547042847,"[0.8614834547042847, 0.8243163228034973, 0.8355783820152283, 0.8228131532669067, 0.831971287727356]"
"wearing a hijab for whatever reason - religious, aesthetics, solidarity is not by itself wrong and i fail to see why it is such a big issue. because people wear crosses, yammuka or sarees covering their head with a dot on the forehead. the only problem i have is with the face being covered. if you can see my face, should'nt you be showing your face to me, too. it is just a mutual acceptance and acknowledgement of each other, in fact, just plain decency.","['Hijab not inherently wrong', 'Religious head coverings common', 'Face covering is the issue', 'Mutual face showing', 'Decency and acknowledgement']",Hijab not inherently wrong,0.8304877281188965,"[0.8304877281188965, 0.825874388217926, 0.8075324296951294, 0.8125312328338623, 0.7948650121688843]"
"weather forecasting is based upon analyzing well understood physical phenomena described by physics and chemistry and from better and better analyses of a vast amount of empirical evidence using advanced computer systems, and over the last half century has achieved a reliability of forecasting up to about a week ahead. climate studies are used to predict long term trends without any expectation of precision as we expect of weather forecasting. when one looks at economics one does not have the grasp of the fundamental phenomena as i weather and thus the data cannot offer as must reliability in explaining what is going on or what can be expected as does weather forecasting, yet, people often try to rely upon economic forecasts going out decades into the future when most economic forecasts are rarely accurate further than a few weeks and sometimes even wrong about current activities based upon estimations in lieu of compiled data.","['weather forecasting reliability', 'climate studies long-term trends', 'economic forecasting limitations', 'fundamental phenomena grasp', 'data reliability in economics']",climate studies long-term trends,0.8492197394371033,"[0.833063006401062, 0.8492197394371033, 0.8212234377861023, 0.807223379611969, 0.8291146159172058]"
"wednesday, september 26, 2012 re: drones and ""we should be ashamed of what has been visited on iraq and afghanistan. i wonder what else will be added to that collective shame in the name of hallowed national security."" please learn some history. humans have not, and do not, reconcile through reason. you know the list. were hiroshima and nagasaki necessary to make the japanese high command see that the war was lost? did we really need to use white phosphorus anti-personnel weapons on women and children in fallujah to protect the american homeland? war is what we do. and if drones (assassination devices) bother you, then convene another peace conference.","['Drones and assassination', 'Collective shame', 'Hiroshima and Nagasaki', 'White phosphorus weapons', 'War and reconciliation']",White phosphorus weapons,0.8170231580734253,"[0.8056244850158691, 0.8021515011787415, 0.7934093475341797, 0.8170231580734253, 0.7892941236495972]"
"welcome to the delusional. first, our private enterprise organizations should not be providing heathcare. second, private insurers who reap benefits from this ungodly marriage should not exist. if there is anything that can provide reasonable healthcare for a reasonable price ................that would be medicare, where the bulk of the costs to to keeping people alive and heathy...................without any middlement. you cannot spell dysfunction any other way.","['Private healthcare organizations', 'Private health insurers', 'Reasonable healthcare costs', 'Medicare healthcare system', 'Healthcare dysfunction']",Private healthcare organizations,0.8325168490409851,"[0.8325168490409851, 0.8302941918373108, 0.8308138251304626, 0.8235028982162476, 0.8129305839538574]"
"well in the last 50 years there has been at least a small improvement in thinking. one doesn't hear ""god will take care of us"" or ""we have always found new sources of oil before"" as much as one used to. but there is still a very limited understanding of the problem, probably because so few of us thought seriously for a minute when our high school teachers were covering entropy and the second law of thermodynamics. the solar constant ultimately determines the carrying capacity since it provides us with all renewable energy sources: wind, water, solar. it must cover not only our daily energy needs, but also the energy needed to recover and reuse all non-renewable resources that we mine and scatter around the world as products. this limiting factor also means of course that all national states will approach zero-growth, steady state economies.","['Improved environmental thinking', 'Limited problem understanding', 'Entropy and thermodynamics', ""Solar constant's carrying capacity"", 'Zero-growth economies']",Zero-growth economies,0.8366426229476929,"[0.8155805468559265, 0.8108248114585876, 0.8166250586509705, 0.8106913566589355, 0.8366426229476929]"
"well stated. there are very talented writers with many different perspectives all of whom help an interested reader go deeper into a particular subject. thankfully the nyt keeps out the crazies, but then again they probably don't read the paper.","['Talented writers', 'Different perspectives', 'Deeper subject exploration', 'NYT quality control', 'Reader engagement']",Deeper subject exploration,0.8361724615097046,"[0.8322795033454895, 0.8284205198287964, 0.8361724615097046, 0.8035033941268921, 0.7994698882102966]"
"well stated. this is the essence of what teaching is about, beyond basic preparation of material for the whole class. it's hard to understand why this isn't more obvious to people, especially educated people who have benefited from great teachers in their career. while online tools have much to offer to complement the learning experience when used well, the only reason to see them as a substitute for real teaching is as a major (low quality) cost savings for the masses. and a homogenization of education to serve the needs of big corporate providers of educational materials.","['essence of teaching', 'value of great teachers', 'online tools as complement', 'cost savings vs. quality', 'homogenization of education']",homogenization of education,0.8457226753234863,"[0.818983256816864, 0.8349534869194031, 0.8206895589828491, 0.8413873314857483, 0.8457226753234863]"
"well, i can only offer this: my daughter and my daughter-in-law both had their first child at the age of 42 and they are two of the most delightful children you could imagine. i helped a bit financially, but their careers are fine.. i did have to make a rule that my wife and i absolutely would not baby sit more than seven days a week. good luck!","['First child at 42', 'Delightful children', 'Financial assistance', 'Successful careers', 'Limited babysitting']",First child at 42,0.8365740776062012,"[0.8365740776062012, 0.8048609495162964, 0.7996547222137451, 0.7987171411514282, 0.8239772319793701]"
"well, i think the home schoolers who live in my nearby neighborhood should be able to get together and form their own homeschooler hornets team and then play the homeschooler hamsters across town. to let them play against a real high school team would then open the door for them to ask for helmets and shoulder pads to be provided at no cost to them, school bus transport to their games, etc.","['homeschooler hornets team', 'homeschooler hamsters team', 'play high school team', 'request free equipment', 'demand school bus transport']",homeschooler hornets team,0.8508021831512451,"[0.8508021831512451, 0.8423249125480652, 0.8364004492759705, 0.8136968612670898, 0.8436954021453857]"
"well, that guy just burned a bunch of paper... why he can't protest against fanatic muslims? those who punished him are just getting upset for nothing. can the burning of a bible or a koran means war? this is stupid. people must learn to not get upset for things like that. to convince about god, please don't use terrorism or bullying... use love, reasoning, and wisdom","['Paper burning protest', 'Fanatic Muslim protest', 'Religious book burning', 'Meaningless upset', 'Love, reasoning, wisdom']","Love, reasoning, wisdom",0.8230118155479431,"[0.8207769393920898, 0.8065166473388672, 0.8215229511260986, 0.8018442988395691, 0.8230118155479431]"
"what i find regrettable is that young women in their 20's would accept rules set up by old men currently holding power in the muslim world and men who created those rules hundreds of years ago . how pathetic that young women who should represent the future are protecting idiotic laws from the past . the quran says that married women should be discrete towards other men , it never said women should be covered from head to toes. we know the rules were set up to dominate women in muslim countries , the same way other rules were set up in christian countries to keep women at the lower end of society . i think of all those women in muslim countries like in saudi arabia , trying to have the freedom to dress the way they want and at the same time women in western countries advocating for scarfs on every muslim women .","['Young women accepting old rules', 'Pathetic protection of past laws', ""Quran's interpretation of modesty"", 'Rules designed to dominate women', 'Western women advocating for scarves']",Young women accepting old rules,0.8400046825408936,"[0.8400046825408936, 0.821831464767456, 0.8088497519493103, 0.8261893391609192, 0.8383379578590393]"
"what i think, is that jules boykoff should swim in waters that contain excrement, with a 99% change to catch a major disease. then once he recovers, he can go protest all he wants. my beef with him, is how he insists that the games be played in sewer water, so long as he does not have to swim in there himself. so join in on the fun, but you do not have the guts to do so.","['Swim in excrement', 'Catch major disease', 'Protest after recovery', ""Boykoff's hypocrisy"", 'Lack of personal courage']",Boykoff's hypocrisy,0.8292449116706848,"[0.8203046917915344, 0.8189136385917664, 0.8110686540603638, 0.8292449116706848, 0.803748369216919]"
"what maureen dowd did was a cheap propaganda stunt, but it sounds like most people see through it. i could go to new york city and buy a fifth of bourbon from a package store. if i take that bottle back to my hotel room and drink it, do i get to blame my hangover it on new york's overly permissive alcohol laws? does there need to be a warning on every bottle of bourbon telling me what the proper dose is, and not to drink too much or risk a hangover? what is it about marijuana that makes aging squares like dowd crazy? the only real reason marijuana is still a federal crime is simple pig-headedness.","['cheap propaganda stunt', 'overly permissive alcohol laws', 'marijuana and aging squares', 'federal crime marijuana', 'simple pig-headedness']",simple pig-headedness,0.8487377762794495,"[0.8319876194000244, 0.8388600945472717, 0.8024724721908569, 0.8020240664482117, 0.8487377762794495]"
"what a horrible idea. conscription ? sending them back where they came from ? after all they've been through ? did we send the boat people from vietnam, back to vietnam ? they're tired. there's a plaque dedicated to emma lazarus @ the base of the statue of liberty saying, ""give me your tired, your poor, your huddled masses yearning to breathe free, .................. is she ""rolling over in her grave"" right now ?","['horrible idea', 'conscription', 'sending them back', 'boat people', 'Emma Lazarus quote']",sending them back,0.8064751625061035,"[0.8036754131317139, 0.80548095703125, 0.8064751625061035, 0.8058188557624817, 0.7827077507972717]"
"what a joke: he is criticized for questioning a judge's possible bias, and then she discloses she really is biased? obviously judges are biased (and many times crooked also). she is living proof! a judge is not supposed to have a bias, and should be neutral. pols are expected to be biased. she should resign or be impeached. she doesn't get it.","[""Judge's bias disclosed"", 'Judicial bias criticism', ""Judge's neutrality expected"", 'Judge should resign', 'Impeach biased judge']",Judge should resign,0.8509392142295837,"[0.8439675569534302, 0.8293758034706116, 0.8205079436302185, 0.8509392142295837, 0.8353382349014282]"
"what a silly line of reasoning. we have to stop thinking about immigrants as people who simply take our stuff, as if there were a finite supply of ""jobs"" piled up in a warehouse somewhere, the distribution of which is a zero-sum exercise. immigrants are people and people are assets; they bring their creativity, energy, and culture to america for everyone's benefit. if that needs to be stated in terms one can measure with a dollar value, think of immigrants as sources of customer demand, stimulating employment. immigrant-run restaurants and shops are a perfect example. would native-born americans be working at chinese restaurants or mexican bakeries if not for immigration? no, because those businesses wouldn't exist in the first place, and we'd all be worse off as a result. if those who call for america to exclude immigrants get their wish, the immigrants will benefit some other country, at which point these same pundits will predictably get their pants in a twist because ""country x is beating us"" in education, employment, creativity, etc.","['Immigrants as assets', 'Finite job supply myth', 'Immigrants stimulate economy', 'Immigrant-owned businesses', 'Exclusion harms America']",Immigrant-owned businesses,0.8327017426490784,"[0.8149334788322449, 0.7976604104042053, 0.811154842376709, 0.8327017426490784, 0.8073496222496033]"
"what a waste of time of an article from the nyt. i expect better from you: facts, causation analysis (not correlation analysis), and logic. i would imagine that all heroin addicts drank water at some time before becoming heron addicts. with such a high correlation, let's outlaw water.","['waste of time', 'facts', 'causation analysis', 'correlation analysis', 'logic']",correlation analysis,0.8193176984786987,"[0.8156552910804749, 0.7964602708816528, 0.8173099160194397, 0.8193176984786987, 0.7955791354179382]"
"what about all of the rich criminals who are able to use their wealth & influence to keep from being arrested in the first place? if wall street con men are still able to vote after crashing the economy, oil company executives are still able to vote after polluting the planet, and lobbyists are still able to vote after bribing our politicians, then it seems only fair that poor people arrested for theft or using drugs should be able to vote, too.","['Rich criminals avoid arrest', 'Wall Street con men vote', 'Oil executives vote', 'Lobbyists vote', 'Poor people should vote']",Rich criminals avoid arrest,0.8446073532104492,"[0.8446073532104492, 0.8422761559486389, 0.8172965049743652, 0.7993870377540588, 0.836773157119751]"
"what amazes me in this argument is that so many people in our country are more concerned about supposed voter fraud than they are in what such rules do to those who should be involved in the process. as americans, don't we all want as many people to vote as possible? isn't that what our country is all about? not winning, but participation? we should all be striving to get as many people to vote as possible.","['Voter fraud concerns', 'Voter participation', 'American democracy', 'Inclusive voting', 'Broader participation']",Voter fraud concerns,0.8310497403144836,"[0.8310497403144836, 0.8187606334686279, 0.8000701069831848, 0.8022260069847107, 0.7989170551300049]"
"what are these "" certain standards of responsibility and commitment?"" i can only recall an age requirement. and why is it that conservatives always want a big government program to restrict individual liberty? any idea of the cost providing each ex-con a review to determine if they have reformed enough to vote? people even current convicts should be allowed, yea encouraged, to vote or we do not have a democracy.","['standards of responsibility', 'age requirement voting', 'conservative big government', 'cost of ex-con vote review', 'voting rights for convicts']",cost of ex-con vote review,0.8395347595214844,"[0.8191743493080139, 0.8189947009086609, 0.8289300799369812, 0.8395347595214844, 0.8298661708831787]"
"what bunk. the worst dietary info we've gotten has been from the usda! there's a very simple cure for the obesity epidemic. stop subsidizing food. americans spend far, far less of the income on food than those in other nations. end the farm subsidies. end the food stamp subsidies. stop interfering with market mechanisms. the price of food will rise, as it should, and the obesity epidemic will slowly become a memory. the nanny state mentality is the source of most problems in this country.","['End food subsidies', 'Stop food stamp subsidies', 'Free market food prices', 'Obesity epidemic cure', 'Nanny state problems']",Stop food stamp subsidies,0.8487939238548279,"[0.8456831574440002, 0.8487939238548279, 0.8238332271575928, 0.8339555263519287, 0.8378161787986755]"
"what can we expect in our cowboy culture? we celebrate power and violence; they are part of our national conscience. endemic bias and the violence forged by it are logical outcomes of our celebration of subjugation. additionally, we confuse courage with aggression--maintaining home arsenals in the name of protection is not courage; courage requires a willingness, if not acceptance, of defeat.","['Cowboy culture violence', 'National conscience of power', 'Endemic bias and violence', 'Courage vs aggression', 'Home arsenals not courage']",Home arsenals not courage,0.8422722220420837,"[0.8382291197776794, 0.8262972831726074, 0.824194073677063, 0.8292210698127747, 0.8422722220420837]"
what caste system? the mexicans (who are most of the people abusing the sytem) who give birth here should have their kids take the nationality of the parents. they're mexicans. asking them to go home to mexico and providing incentives for them to do so is hardly unfair.,"['Mexican nationality', 'Caste system', 'Birthright citizenship', 'Incentives for repatriation', 'Abuse of system']",Incentives for repatriation,0.8440005779266357,"[0.8293243646621704, 0.8104618191719055, 0.7978330254554749, 0.8440005779266357, 0.8180910348892212]"
what common sense solutions have the republicans offered? tort reform to reduce medical malpractice suits and allowing people to purchase insurance across state lines. this is what will solve the health care crisis in this country? seriously? i would laugh if the problem weren't so serious.,"['tort reform', 'medical malpractice suits', 'insurance across state lines', 'health care crisis', 'common sense solutions']",medical malpractice suits,0.8465754389762878,"[0.8341525197029114, 0.8465754389762878, 0.8435206413269043, 0.8458074331283569, 0.8465284705162048]"
