text,all_keyphrases,best_keyphrase,bertscore,all_scores
"should europe shun muslim refugees? yes, but not only because of what happened in paris! as much as these refugees are in a really bad situation - people seem to forget that there is already a huge problem in europe with muslim immigrants. for different reasons, these immigrants have not integrated into society, refuse to obey local laws and as a group are very hateful and intolerant towards others. you can either call me a racist or a realist - the facts are very hard to ignore. anyone who thinks that these refugees will be different from those muslims already in europe is dreaming - allowing all these immigrants in will only worsen the existing situation in europe. it is fine to want to help the refugees - how about the arab countries in the region? i haven't actually seen any arab countries offering help - or is that heresy?","['Muslim refugee influx', 'Integration problems', 'Intolerance among Muslims', 'Existing societal issues', ""Arab countries' inaction""]",Muslim refugee influx,0.8255202174186707,"[0.8255202174186707, 0.8051632642745972, 0.8107061982154846, 0.8217467069625854, 0.8113003969192505]"
should be legal. sex work - oldest profession - is not going away. reduces aids and stds when controlled. half the celebrities are sex workers of sorts selling their bodies so why not the ones who actually have sex be allowed. not everyone wants to do that. it has a strange effect on the psyche of women. an act made for bonding and love done with people you dont like - messes with the mind.,"['Sex work legalization', 'Sex work prevalence', 'Reduced STDs with regulation', 'Celebrity sex work hypocrisy', 'Negative psychological effects']",Celebrity sex work hypocrisy,0.8457181453704834,"[0.8302285671234131, 0.8223676681518555, 0.8245689868927002, 0.8457181453704834, 0.8177584409713745]"
"should parents be given a shopping list or a line item veto for everything their tax dollars are involved in? seriously? procedures & materials for road repair? medical practices in surgery? proper chemicals used to treat the town water? we could all have opinions on these but are they professional or informed? parents do not have a six-year degree and teaching license to qualify for text/curriculum/lesson plan design - just as they have no geology degree for road projects, or med degree for surgical procedures, or chemical engineering degree for civic operations. if individuals are so fearful and filled with anxiety & distrust of modern society, isnt that a private matter for the family and perhaps a mental health professional to deal with vs. these private fears being foisted on the general public who want modern medecine, scholarly education, and sound civic operations to be able to do their best for us. this attitude of ""some of my tax money is involved so i wish to inject my own set of facts and opinions with a red face and a loud voice like i've seen on fox news"" is getting out of hand.","['Parental veto on tax spending', 'Professional expertise vs. parental opinion', 'Lack of relevant qualifications', 'Public vs. private anxieties', 'Informed civic operations']",Public vs. private anxieties,0.8245566487312317,"[0.7932849526405334, 0.8232354521751404, 0.7904540300369263, 0.8245566487312317, 0.8080317974090576]"
"shut down the cia & be prepared to tolerate more terrorism on us soil. without humint, the u.s. would be seriously handicapped in deterring & stopping terrorism and even a surprise nuclear attack. the cia collects not only intel related to terrorism, they collect military order of battle intelligence. eliminating the agency would lose ground level humint from our defense effort.","['CIA shutdown risk', 'Increased terrorism risk', 'Loss of HUMINT capabilities', 'Weakened terror deterrence', 'Reduced military intelligence']",Reduced military intelligence,0.8405777215957642,"[0.8089879751205444, 0.8292717337608337, 0.832034707069397, 0.8205084204673767, 0.8405777215957642]"
"simple !. we live in democracy and capitalism. under the this two norms, we have to maintain the free competition. the other hand, financial institutions have became the indispensable organ of the nation and common economy. administration obligate to manage this financial system work to both whole nation's economy and citizen's good. ultimately nature will demand financial system should be under the direct control of administration. but can you accept that concept? no, so, financial institutions should be return the position that first of all institution had began the first. first, separate again investment bank and place under the strict jurisdiction and supervision.","['Democracy and capitalism', 'Free competition', 'Financial institutions', 'National economy', 'Government regulation']",Democracy and capitalism,0.8228738903999329,"[0.8228738903999329, 0.8144228458404541, 0.8180480003356934, 0.8161317706108093, 0.807417631149292]"
"since syria is a client of iran, iran is the mentor in the relationship, much like russia mentors iran. iran most serious copncern is the united states and israel desire to stop its nuclear development programs. syria with its religious war is a diversion, especially if president obama can be duped to believe that he is saving the world from syrian atrocities, while what he does is take his eyes of the ball, the ball of iranian nuclears. no, iran cannot help the united states in syria, its goal is to complete its nuclear program without hassle from the united states, and particularly from israel","['Iran mentors Syria', ""Iran's nuclear program"", 'US-Israel opposition to Iran', 'Syrian war as diversion', ""Iran's nuclear goal paramount""]",Syrian war as diversion,0.8224838972091675,"[0.8037417531013489, 0.8217090368270874, 0.8089920878410339, 0.8224838972091675, 0.8153240084648132]"
"since many teachers don't actually teach, are left by the administration to run a classroom any way they want to, since it is extremely rare for any public school to have a code of conduct for teachers, for instance that they grade homework in a timely manner and provide prompt feedback, parents must too often fill in and do the individualized teaching that their kids need, and are not getting at the school.","['Teacher negligence', 'Lack of teacher conduct codes', 'Ineffective public schools', 'Parental compensatory teaching', 'Insufficient student support']",Lack of teacher conduct codes,0.8393087983131409,"[0.8040280938148499, 0.8393087983131409, 0.8329638242721558, 0.8108491897583008, 0.8210361003875732]"
"since my son is autistic, my husband and i have had to put aside the typical parenting hopes of a child becoming a nobel laureate, president of the united states, or oscar winner. and yet, we are the better for it - each child has their own different level of achievement. i couldn't push him to achieve even if i wanted to, and i am glad that i have learned the folly of that desire so early.","['Autistic son', 'Parenting hopes', 'Different achievement levels', 'Unable to push child', 'Folly of high expectations']",Unable to push child,0.8212533593177795,"[0.8041044473648071, 0.7985413670539856, 0.8145274519920349, 0.8212533593177795, 0.8018106818199158]"
"since the creation of the dept. of education, billions of dollars have been spent to improve public education. spending per student continues to increase while student performance has been flat, or by some measures, has decreased. with this record, can anyone justify universal pre-school? brick and mortar schools are becoming dinosaurs. charter schools, home-schooling and approaches are being chosen by many families who see public schools as inadequate, and public school teachers as captives of the politics of the teacher's unions. with this trend, can anyone justify expanding public educaiton to include 4 and 5 year olds?","['Increased education spending, flat student performance', 'Inadequate public schools', 'Rise of charter schools and homeschooling', 'Teacher union politics', 'Justification for universal pre-school']","Increased education spending, flat student performance",0.8519527912139893,"[0.8519527912139893, 0.8276079297065735, 0.8352519869804382, 0.820205569267273, 0.8463771939277649]"
"since this isn't money being spent on increasing rich people's after-tax incomes or the military, we must be very cognizant of cost. we should only be wasteful on welfare for bankers, not things that everyday americans can take advantage of such as public transportation.","['Cost consciousness', 'Welfare for bankers', 'Public transportation', 'Everyday Americans', 'Wasteful spending']",Welfare for bankers,0.843307614326477,"[0.815593421459198, 0.843307614326477, 0.8391497135162354, 0.8190136551856995, 0.8072686791419983]"
"so according to this logic, employees should be protected when they come to work drunk--no different than obesity other than difference in what they decided to consume uncontrollably. obse are just drunk on food. this whole series is laughable. there are human aspects that are uncontrollable or temporary (race, gender, pregnancy) that should be protectected-- and those that are within human control (obesity, alchoholism, etc) that don't get equal treatment. come on america!","['Employee protection', 'Drunk employees', 'Obesity analogy', 'Uncontrollable traits', 'Controllable traits']",Drunk employees,0.8225122094154358,"[0.8102672100067139, 0.8225122094154358, 0.7953956723213196, 0.7995829582214355, 0.8011412024497986]"
"so after all this time, nothing has changed, it brings to mind israel and palestine. stalemate. so this is just a game of 'chicken'. does that benefit the citizens of either of our countries? is this progress or stagnation? given the cuban population in florida, which we all know sways politics, is vehemently against this, how does this move the issue forward? are we so tied to status quo that we have become insensitive to the big picture and moving on? we do business with china,-- big business, by the way. so how hypocritical is this? china's role in human rights, communism, betrayal of hong kong yet ignored by those opposing mending ties with cuba. what is wrong with this picture? we need to dig into the real reason for this standoff. how immature are we? what is the real reason? human rights can only be served by changing the movie. we are so retarded!!!","['Israel-Palestine stalemate', 'Game of chicken', 'Cuban-American political influence', 'Hypocrisy regarding China relations', 'Immature standoff']",Cuban-American political influence,0.8284778594970703,"[0.8200657963752747, 0.7920555472373962, 0.8284778594970703, 0.8102492690086365, 0.7989386916160583]"
"so how much do the insurance companies, pharmaceutical and other medical related groups pay the heritage foundation to spout off. yes, there are probably some changes that need to be made but that has not been what is being said. i believe that the republican party (including their supporters like the heritage foundation) are afraid it will work so well the lies that have been spread will come to the forefront and expose the nastiness for what it is.","['Insurance company payments', 'Heritage Foundation funding', 'Republican Party stance', 'Healthcare system changes', 'Political motivations']",Healthcare system changes,0.8184632658958435,"[0.814648449420929, 0.8012094497680664, 0.8103172183036804, 0.8184632658958435, 0.8016647100448608]"
"so if christians elevate religious law over civil law, it is freedom. if muslims do this, it is fascism. if one individual prevents lifesaving care from being administered to another individual, that is a crime. why should shared dna come into the discussion?","['religious law vs civil law', 'freedom vs fascism', 'lifesaving care', 'preventing medical care', 'shared DNA irrelevant']",religious law vs civil law,0.8451957106590271,"[0.8451957106590271, 0.8451021313667297, 0.8183497190475464, 0.8276644349098206, 0.827296257019043]"
"so if someone can't do algebra they can out of it, but if another student takes it and fails they get an f on their transcripts? how could this work and be fair to those who attempt to take subjects which challenge themselves?","['Algebra difficulty', 'Grade disparity', 'Fairness in grading', 'Academic challenges', 'Transcript impact']",Algebra difficulty,0.8276411890983582,"[0.8276411890983582, 0.8068121075630188, 0.8085864186286926, 0.8179378509521484, 0.8009385466575623]"
"so many have said it so well, i'll just reiterate the key point: homeschooling is a choice. when one is part of a society, one must participate and contribute for the whole and good of the society. we have long understood that when our children are well educated, the society will benefit. i agree with earlier comments that this is another ultra-conservative gesture to undermine public education and create a culture that rejects facts in favor of religious values, as though one cannot exist with the other.","['Homeschooling is a choice', 'Societal participation', 'Well-educated children benefit society', 'Undermining public education', 'Rejection of facts for religious values']",Homeschooling is a choice,0.867867112159729,"[0.867867112159729, 0.8051016330718994, 0.8615967631340027, 0.83735591173172, 0.8513815402984619]"
"so much of the debate focuses on when to give birth. very little discussion addresses what happens next. i had my two children in my mid-thirties; quite the norm for professional women. now i am in my fifties, dealing with teenagers who need me almost as much as an infant does-late nights, multiple crises, job interruptions, feeding, talking to, sturm und drang; as well as aging parents who also delayed childbirth till later in life. my husband's and my parents are older than most, more fragile, grappling with health issues, dementia, financial, housing, and end-of-life difficulties. they need every bit as much attention as our teenagers do. as do our careers, at peak. so which of these competing interests gets short- changed? there isn't a day that goes by that i don't wish fervently i'd had my kids in my twenties. they'd be grown by now, and i could take at least one thing off my plate. i am tired. i'd love to be able to kick back and enjoy grand kids and nothing else.","['Delayed childbirth', ""Teenage children's needs"", ""Aging parents' care"", 'Career demands', 'Competing interests']",Delayed childbirth,0.8053801655769348,"[0.8053801655769348, 0.7957071661949158, 0.7939136028289795, 0.7887088656425476, 0.7955968976020813]"
"so now being fat is a disease, and those who are without self-discipline are going to be protected? smokers have been getting hammered for years because of claims of more sicknesses, etc., but finally the truth comes out. i've held for years that if the system was going to come after me, they should go after the fatties, too. looks like the fat ones among us are finally going to see what it's like. protection from their own poor choices is the last thing fat people need. adapt or die is the way of nature. let the fat ones adapt.","['Obesity as a disease', 'Lack of self-discipline', 'Smokers vs. obese individuals', 'Protection from poor choices', 'Adapt or die']",Lack of self-discipline,0.8523008823394775,"[0.8219730257987976, 0.8523008823394775, 0.8337340354919434, 0.8328821659088135, 0.8388453125953674]"
"so often organized religion is morally bankrupt, trailing the enlightenment of the secular. when it was slavery, all the major protestant denominations split at the mason dixon line, with half embracing the cause of slavery. after the civil war they all embraced jim crow segregation. they finally come around long after everyone with a real conscience has. history now repeats itself on the lgbt issue. gays and lesbians finally decided they had had enough and courageously proclaimed their right to be who they were, and most of the rest of us, when confronted with this obvious moral imperative, have recognized this societal wrong for what it was, equivalent to racism. whose left? conservative religions (islam included). they claim the higher moral ground but are always the last to see their own sin. i have no doubt that in the next twenty years or so, when it will no longer be possible to claim any moral standing or viability, they will, finally, also come around, the last, trailing indicator of a moral evolution, like always. just once, wouldn't you like to lead?","[""Organized religion's moral bankruptcy"", ""Religion's support of slavery"", ""Religion's embrace of Jim Crow"", ""Religion's opposition to LGBTQ+ rights"", 'Moral evolution trailing religion']",Organized religion's moral bankruptcy,0.8261290192604065,"[0.8261290192604065, 0.8166347742080688, 0.8093373775482178, 0.807295024394989, 0.818687915802002]"
"so pervasive must be the assumption that loyal (american) nationalism is a good thing, that none of the commentators mentioned the negative aspects of the nation state. i tend to agree with orwell: "" a nationalist is one who thinks solely, or mainly, in terms of competitive prestige. he may be a positive or a negative nationalist - that is, he may use his mental energy either in boosting or in denigrating - but at any rate his thoughts always turn on victories, defeats, triumphs and humiliations."" by refusing exclusive loyalty to one nation, the dual nationalist waters down excessive nationalism - which, in its extreme form, can easily slide into fascism. with two or more perspectives, the dual nationalist can more easily see the strengths - and the flaws - within the country in which he or she is residing. the dual nationalist, in particular, realizes that most claims of american exceptionalism are baseless.","['American nationalism assumptions', 'Negative aspects of nation state', 'Competitive national prestige', 'Dual nationalism mitigates extremism', 'American exceptionalism is baseless']",Negative aspects of nation state,0.8417171835899353,"[0.815970778465271, 0.8417171835899353, 0.8207486271858215, 0.8169321417808533, 0.8393274545669556]"
"so some people don't want to get married or have kids or own property. so what? maybe we've seen what happens to people who do all or some of those things (nasty divorce, bankruptcy, etc), and we don't like it. maybe i'm actually doing the responsible thing in not doing any of those things.","['Marriage avoidance', 'Childfree lifestyle', 'Property ownership rejection', 'Alternative life choices', 'Responsible non-conformity']",Property ownership rejection,0.8221932649612427,"[0.8071441054344177, 0.7940486073493958, 0.8221932649612427, 0.8157912492752075, 0.8106222748756409]"
"so someone who is in this country illegally, ignores and disrespects our sovereignty and laws, does not have to show any knowledge or allegiance to our nation is going to vote for government officials? worse, they are going to decide the fate of persons in criminal cases, a jury supposedly of our peers but instead decided on what, their culture or knowledge from a foreign land, often places that do not have our constitutional protections? are these abdicates insane?","['Illegal voting', 'Disrespecting sovereignty', 'Foreign influence on juries', 'Lack of allegiance', 'Abdication of responsibility']",Disrespecting sovereignty,0.8236657977104187,"[0.7973922491073608, 0.8236657977104187, 0.8170981407165527, 0.7931044101715088, 0.7803947925567627]"
"so taxing capital gains is double taxing income? ok so why should a laborer be taxed on his income after the first year of his career? his income is taxed and what's left over, his gain, is reinvested as capital into his service business: food which maintains his strength, housing which provides the location of his enterprise and the sundry other expenses that maintain his life so that his business may continue. perhaps it might even grow into a larger enterprise, a family with several lines of business. if corporations can be people can people not be businesses? can it be argued that he does not have a service business? can it be argued that food is not a necessary input to the continuation of his business? i know these are not traditional perspectives, but i think them equally valid. we should tax lightly but evenly every inventory turn, personal or corporate.","['double taxation of income', 'taxing capital gains', ""laborer's income tax"", 'reinvested capital', 'taxing inventory turns']",double taxation of income,0.8306918740272522,"[0.8306918740272522, 0.8184763193130493, 0.8076380491256714, 0.7801142930984497, 0.806902289390564]"
"so the 65% of my ridiculously large real estate tax bill that goes to the school district should be increased whenever someone comes over our border crying whatever? we need faster deportation and less tolerance for this scam game where our own children are being shortchanged while illegal immigrants soak up all the resources in our towns, cities and country. enough. stop the flow by eliminating the benefits.","['Increased school taxes', 'Border crossings', 'Faster deportation', 'Illegal immigration', 'Resource allocation']",Increased school taxes,0.8553409576416016,"[0.8553409576416016, 0.8050150275230408, 0.8313855528831482, 0.8310224413871765, 0.8041696548461914]"
"so the only other option than the status quo is 1979? i don't buy it. i was on an airline yesterday, there was no room for my 6'3"" frame and my client won't cover 1st class. there needs to be minimum seating standards, and there needs to be a trigger to require the airlines to waive baggage fees if tsa lines are longer than 45 minutes. the airlines were quick with their hands out after 9/11, they won't lift a hand now that they are fat and happy. some regulation sounds good to me. it doesn't mean communism, it means common sense.","['Minimum seating standards', 'Airline baggage fees', 'TSA wait times', 'Airline regulation', 'Common sense regulation']",Minimum seating standards,0.8361395597457886,"[0.8361395597457886, 0.8266241550445557, 0.8092890977859497, 0.8201298117637634, 0.8318196535110474]"
"so the plan is simply to hand an 85-year old senior citizen a cash payment and put the onus on them to decide if a procedure or test their doctor tells them they need is a good idea or not; when they're short on food and rent, and are trying to save money. if the goal is to reign in healthcare costs, it seems to be a far better idea to use the negotiating power of the government (and acos, accountable care organizations) to hold healthcare providers accountable for ineffective and unnecessary testing and procedures. what i find most objectionable about the more conservative plans on this forum is that even though they frame their solutions as being mainly about reducing government waste, it really seems to always be about protecting the big monied interests or the super wealthy from ever taking a hit. ""now that we take that as a given, what is the best plan we can come up with?""","['keyphrase_1', 'keyphrase_2', 'keyphrase_3', 'keyphrase_4', 'keyphrase_5']",keyphrase_2,0.774557888507843,"[0.7740831971168518, 0.774557888507843, 0.774061381816864, 0.7733508944511414, 0.7727318406105042]"
"so the solution is to throw yet more money at low income students, who's parents have likely not contributed to the tax base very much, keep bringing in foreign students who pay full price or more and for heavens sake keep paying the administrators millions. who ends up getting the shaft? white middle class kids. their parents are paying the rent for the state, they won't get any extra consideration for being a minority or being poor, and are going to have to shoulder more of the burden themselves. but they'll pay, because they're smart enough to know it's worth the sacrifice just as the schools are banking on.","['keyphrase_1', 'keyphrase_2', 'keyphrase_3', 'keyphrase_4', 'keyphrase_5']",keyphrase_2,0.7739473581314087,"[0.7733570337295532, 0.7739473581314087, 0.7733532190322876, 0.7726386785507202, 0.7720882892608643]"
"so what this academic facility member is scared of is the normalization of exercising a constitutional and civil right. this tells me everything i need to know about both this man and the state of our government run secondary education. in that, it is not so much education as it is indoctrination of young adults. most of the adults that will be carrying a firearm will be 21, have gone through a background check on both the federal and state level, and in many cases gone through some sort of required training. these are the most law abiding, mature, and responsible people in society. to demonize them shows a political agenda to strip citizens of their enumerated and natural rights.","['Normalization of exercising rights', 'Government-run secondary indoctrination', 'Law-abiding firearm carriers', 'Demonization of responsible citizens', 'Stripping citizens of rights']",Law-abiding firearm carriers,0.8410723209381104,"[0.8203032612800598, 0.8359934091567993, 0.8410723209381104, 0.8223421573638916, 0.8197333812713623]"
"so, the 14th amendment to the constitution is not in the constitution. so it won't take a constitutional amendment to repeal the 14th amendment. so much for the opinion of a professor from a law school that nobody ever heard of.","['14th Amendment repeal', 'Constitutional amendment', '14th Amendment unconstitutional', ""Professor's opinion"", 'Unreliable source']",14th Amendment repeal,0.8576046824455261,"[0.8576046824455261, 0.8385128974914551, 0.845928430557251, 0.7967914342880249, 0.7944555282592773]"
"society is not responsible to treat addicts and cure them just as society shold not be responsible to train felons, supply welfare, cure gambling addicts, cure pedophiles nor a host of other diseases. society has to focus on the good people who want to succeed and help instead of diverting money to losers. college kids need relief, little kids need food and shelter, drug addict deserve nothing sick kids need drugs and help, no kid should be hungry in this country or uneducated. lets focus on people instead of felons, illegal aliens, addicts and worthless sifters. lets concentrate on the truly mentally ill wandering our streets and incarcerated for a disease they have no control over and on our war vets. the socialism of felony has to stop. it is a waste of billions of dollars going into doctors, lawyers and other's coffers.","[""society's responsibility"", 'helping good people succeed', ""focus on children's needs"", 'wasteful spending on felons', 'caring for the truly mentally ill']",wasteful spending on felons,0.8264443278312683,"[0.811939537525177, 0.8185533881187439, 0.7979620099067688, 0.8264443278312683, 0.8212243318557739]"
"solving the israeli-palestinian conflict would take away much of the motivation for terrorism around the world."" everyone's been saying that for years. we should start sending security bills to tel-aviv israel is only bringing the us down in its international stature and sucking up the tax dollars of americans across the country! the us is only a pawn in israel's hands.","['Israeli-Palestinian conflict', 'Motivation for terrorism', 'US international stature', 'US tax dollars', ""Israel's influence on US""]",US international stature,0.8317461609840393,"[0.820925235748291, 0.8312265276908875, 0.8317461609840393, 0.8157511949539185, 0.8203384876251221]"
"some evidence would be helpful here. without it, i do not believe that illegal immigrants are taking jobs that citizens would do. anyone unemployed reading this that's willing to pick fruit in the hot sun for $5 an hour ? please chime in.","['lack of evidence', 'illegal immigration', 'job displacement', 'low-wage work', 'fruit picking jobs']",low-wage work,0.8400831818580627,"[0.8156125545501709, 0.8334219455718994, 0.8186721801757812, 0.8400831818580627, 0.8356644511222839]"
"some of us don't buy into the leave it to beaver fantasy that people like this author think we should all just stepford our way into. with jobs that pay a living wage unavailable and college debt financially crippling for a lifetime, most young people don't see any good options because our generation took all the money and ran.","['Leave it to Beaver fantasy', 'Living wage unavailable', 'College debt crippling', 'No good options', 'Generation stole money']",College debt crippling,0.8343287110328674,"[0.8205194473266602, 0.8238639235496521, 0.8343287110328674, 0.8294162154197693, 0.8303122520446777]"
"something needs to be done, whether it is rating all the universities or putting some common standards of quality. the accreditation agencies are simply not doing their job anymore. there are degrees and programs which are as bad, if not worse, as in third world countries. the media is worried about ivy league and large public universities, but the majority of teachers, engineers, accountants, and others are not educated in such schools. there are universities which have all courses with 4-5 credit hours. the students in those schools graduate with 25-30 courses instead of 40. the quality is getting worse every year and something needs to be done.","['University quality standards', 'Accreditation agency failings', 'Substandard degree programs', 'Reduced course credit hours', 'Declining educational quality']",University quality standards,0.8327653408050537,"[0.8327653408050537, 0.8287674188613892, 0.826911449432373, 0.8253511190414429, 0.8136541843414307]"
"sometimes the sc steps in because the legislators are afraid to do their jobs, lest they lose their constituency. sometimes they are like wise (or not so wise) oligarchs who determine our values. other times, they really are just interpreting what the law means. one problem i have with this article is the sentence: "" weakening the court would increase the incidence of such outrages."" the statement isn't a logical conclusion of the paragraph.","['legislators afraid to act', 'oligarchs determine values', 'interpreting the law', 'illogical conclusion', 'weakening the court']",oligarchs determine values,0.8391352891921997,"[0.8347793817520142, 0.8391352891921997, 0.8252204656600952, 0.8050670027732849, 0.8380163311958313]"
"sooner or later we have to do something with regard to high speed rail, or ultimately we will have done nothing. for those of us who favor high speed rail, it is time to acknowledge that there is no such thing as a perfect project and muster the will to proceed. while we bicker the years are passing, the planet is warming, the auto industry is flourishing, and rail transportation in america remains a joke. there is another adage which may be relevant to this debate: sometimes perfect is the enemy of good.","['high speed rail', 'perfect project', 'passing years', 'warming planet', 'rail transportation']",high speed rail,0.8313508629798889,"[0.8313508629798889, 0.8142513036727905, 0.8138562440872192, 0.8097090125083923, 0.8295206427574158]"
"sorry mr. miron, there is no evidence that low or no capital gains tax increases economic activity. it really is just a way to reward the wealthy, such as yourself. and the lost revenue will make it even more difficult for the government to provide services. the pesky poor and middle class are citizens too, not just the help.","['No evidence tax cuts boost economy', 'Rewards the wealthy', 'Lost government revenue', 'Impacts services', 'Neglects poor and middle class']",No evidence tax cuts boost economy,0.8522223830223083,"[0.8522223830223083, 0.8369450569152832, 0.8416946530342102, 0.7952672243118286, 0.8323159217834473]"
"sorry to argue based on logic, but this is a question about equality before the law. when any group, religious or not, argues that another group does not deserve equality before the law, they are ipso facto arguing against the full valuation of that group as citizens and humans. so, yes, christian lobbying groups are responsible, whether they like to admit it or not, of devaluing another group's full civic and human rights. the end.","['Equality before the law', 'Religious group arguments', 'Devaluing citizen rights', 'Christian lobbying groups', 'Full civic and human rights']",Equality before the law,0.8507976531982422,"[0.8507976531982422, 0.8203361630439758, 0.8278544545173645, 0.8361707329750061, 0.8485137224197388]"
"sorry to say but ultimately true; the obese should be frowned upon, at the very least. let's face it, regardless of the why, most obese people simply eat too much and exercise too little. they're not all victims of bad glands. in a world of ever more limited resources, we really can't afford the nicety of treeating the impulsive, the selfish and the self-destructive too kindly. any discussion about giving the obese extra rights and priveleges flies in the face of common sense and good health. at some point, all of us have to be adult and face the consequences of our actions, even the obese do.","['Obesity and lifestyle choices', 'Limited resources', 'Personal responsibility', 'Consequences of actions', 'Discouraging obesity']",Consequences of actions,0.8176314234733582,"[0.7999159693717957, 0.8122363686561584, 0.8001561164855957, 0.8176314234733582, 0.7889205813407898]"
"sorry, i'd feel uneasy if i had to use my real name for everything online. people could find me fairly easily, maybe even track me down at work. besides, i kind of like using a name online that doesn't indicate whether i'm male or female. thanks to good moderating, we can have useful and interesting discussions on here.","['Online anonymity concerns', 'Real name risks', 'Location privacy', 'Gender neutrality online', 'Positive online moderation']",Positive online moderation,0.8406243920326233,"[0.8073710203170776, 0.8045381903648376, 0.8049606680870056, 0.8196372389793396, 0.8406243920326233]"
"sorry, don't buy it. robert l. dupont profits off of reforming addicts (and their testing), so of course he wants us to believe this rheoretic. i know dozens of people who smoke marijuana, not one heroin addict in that mix. i guess with this logic we can say milk is a gateway to vodka.","['Robert L. Dupont profits', 'Addict reform', 'Marijuana use', 'Heroin addiction', 'Gateway drug theory']",Robert L. Dupont profits,0.8359318375587463,"[0.8359318375587463, 0.792506217956543, 0.7994266748428345, 0.8103209733963013, 0.8088863492012024]"
"sorry, machines are not people, in most work places new ideas, expressions of thoughts and sharing of information will lead to a solid work enviroment. most teachers will tell you, ask a student how they got the answer? what led them to that solution? where in the text, or what proceedures did you use to come to that conclusion? machines don't do that, they just answer you as getting it right or wrong. number one thing happening in india, where our president was quoted as ""out working our american students"" was the lack of cognitive thinking and reading comprehension. meaning ""they can't think for themselves!""","['Machines vs. people', 'Solid work environment', 'Cognitive thinking', 'Reading comprehension', 'Lack of critical thinking']",Machines vs. people,0.8372235298156738,"[0.8372235298156738, 0.825763463973999, 0.8239032626152039, 0.8196646571159363, 0.8166374564170837]"
"sorry. in my previous comment i forgot (in my anger) to mention my mother's crime: bowing to her family's wishes to find out what actually was wrong with her in case it could be cured by modern medicine. this in the view of the cs church was an unforgiveable sin for which she was cut off from her practitioner. once again, despicable.","[""Mother's crime"", ""Bowing to family's wishes"", 'Seeking modern medicine', 'Unforgivable sin', 'Cut off from practitioner']",Bowing to family's wishes,0.8457880616188049,"[0.8168449401855469, 0.8457880616188049, 0.8404581546783447, 0.8311712741851807, 0.8316009044647217]"
"sounds like i'm not the only one who picked up on the obvious here, that cash is replacing regular patronage. seems a dumb trade from the restaurateur's point of view. the few extra bucks he picks up from one-time diners is going to be drowned by all the money he loses from regular patrons, who can't get the convenience and service they want. they'll go elsewhere, and he'll never see those one-time trend-surfers ever again. buh-bye, empellon. as for myself, i think all this is deeply silly. if i can't get a table at a restaurant at a decent time without having to wait on line, i go somewhere else. lots of people can cook. it's just not that rare a skill, especially in a city like new york.","['Cash replacing patronage', 'Dumb trade for restaurateurs', 'Loss of regular patrons', 'Convenience and service issues', 'Many alternatives exist']",Dumb trade for restaurateurs,0.8250585794448853,"[0.8189123868942261, 0.8250585794448853, 0.8112944960594177, 0.8151825070381165, 0.8007341027259827]"
"sounds like what stephanie coontz calls ""two birds in a nest"" raising a family - parents and children in one household, no one else around the ideal for the 1950's - is just not a good idea for those who do not have a trust fund. the young should breed - they have good genes - but older family members should raise the children - they are more mature - and have the financial resources. off topic - and i may be flamed for this - but what are all the c-section deliveries doing to our gene pool? will women soon have pelvises as narrow as men - and no longer be capable at all of delivering a child - have we evolved to the point that most babies will have to be ""cut out?","['Two birds in a nest family', 'Trust fund necessity', 'Young breeding, older raising', 'C-section impact on gene pool', 'Narrowing female pelvises']",C-section impact on gene pool,0.8416600227355957,"[0.8123318552970886, 0.8029889464378357, 0.8190211653709412, 0.8416600227355957, 0.818810224533081]"
"splendid. martin is right when she points out that beauty is complex and highly individual. beauty contests are yet another way corporations manipulate us into thinking that beauty is something we can buy only if we buy their products. how many beauty contest winners publish novels, make scientific discoveries, or sit in board rooms? perhaps there is a better way to invest $50,000 in scholarship money than to give it to the person who looks best in a bikini.","['Beauty is complex', 'Individual beauty', 'Corporate manipulation', 'Beauty contests', 'Alternative scholarship investment']",Beauty is complex,0.8344457149505615,"[0.8344457149505615, 0.821498453617096, 0.8138144612312317, 0.8171298503875732, 0.8310470581054688]"
"spoken like an academic who never bothered dirtying his hands with what he is ""researching"": ""my phd thesis looks at the evolution of radical transparency mechanisms in terms of both media theory and the governing of democracies. it considers how networked media makes these patterns more complex for both institutions and publics."" so disparaging a review of emerging digital technology from one engaged in such enlightened research? unbecoming. 3-d printing technology is still new and like all technologies will evolve and improve. remember cell phones 15 years ago? i think you've missed the mark entirely. while there are certainly limits, this technology holds far greater potential for reusing plastic waste in geographic areas desperately needing to turn trash into useful items. repraps in particular hold incredible potential.","['Radical transparency mechanisms', 'Networked media & governance', 'Evolution of 3D printing', 'RepRap technology potential', 'Plastic waste reuse']",Radical transparency mechanisms,0.8318510055541992,"[0.8318510055541992, 0.8059709072113037, 0.827005922794342, 0.8131141662597656, 0.8200570940971375]"
